Unnamed: 0,Type,Brand,Model,Type_consumption,Consumption,Label,Other,Id
0.0,Dishwasher,Iberna,IDIH 2L952-80,"Energy consumption [per 100 cycles, based on the eco programme]",70.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,9.0,1297056
1.0,Dishwasher,Baumatic,BDIH 2L952-80,"Energy consumption [per 100 cycles, based on the eco programme]",70.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,9.0,1297060
2.0,Dishwasher,Siemens,SN23HW00ME,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,1049135
3.0,Dishwasher,Bosch,SMS4HMI02E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,1058556
4.0,Dishwasher,Siemens,SN23HI00KE,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,1218124
5.0,Dishwasher,Exquisit,GSP59309-030E weiss,"Energy consumption [per 100 cycles, based on the eco programme]",70.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,9.0,1360617
6.0,Dishwasher,Exquisit,GSP59313-030E weiss,"Energy consumption [per 100 cycles, based on the eco programme]",94.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,13.0,1360633
7.0,Dishwasher,Bosch,SBT8YC801E,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,1211340
8.0,Dishwasher,Bosch,SMT8YC801E,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,1211338
9.0,Dishwasher,HISENSE,HV662C60,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,1272789
10.0,Dishwasher,Candy,CF 3E7L0W,"Energy consumption [per 100 cycles, based on the eco programme]",63.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,13.0,1295650
11.0,Dishwasher,Candy,CI 3E6L0W,"Energy consumption [per 100 cycles, based on the eco programme]",63.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,13.0,1295581
12.0,Dishwasher,Hoover,HF 3E7L0W,"Energy consumption [per 100 cycles, based on the eco programme]",63.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,13.0,1295595
13.0,Dishwasher,Candy,CI 3E7L0W,"Energy consumption [per 100 cycles, based on the eco programme]",63.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,13.0,1295587
14.0,Dishwasher,Bosch,SGV25AX00E,"Energy consumption [per 100 cycles, based on the eco programme]",102.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,12.0,1279556
15.0,Dishwasher,KARLXTOM,TDQR03A,"Energy consumption [per 100 cycles, based on the eco programme]",38.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,2.0,1369352
16.0,Dishwasher,Candy,CF 3E9L0W-80,"Energy consumption [per 100 cycles, based on the eco programme]",63.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,13.0,1295589
17.0,Dishwasher,HISENSE,HV673C61,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1163664
18.0,Dishwasher,GORENJE,GS643D60X,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,16.0,1163770
19.0,Dishwasher,Bosch,SMS6ECC51E,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,1270721
20.0,Dishwasher,Bosch,SBV6ZCX09E,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,1162811
21.0,Dishwasher,Siemens,SN23HC60AE,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,1270720
22.0,Dishwasher,GORENJE,GV693C61AD,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1164093
23.0,Dishwasher,HISENSE,HV693C60AD,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1164522
24.0,Dishwasher,GORENJE,GS693C60XUVAD,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1164547
25.0,Dishwasher,GORENJE,GV642D62,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,1273302
26.0,Dishwasher,GORENJE,GV643D60,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,16.0,1163562
27.0,Dishwasher,HISENSE,HV642D60,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,1164092
28.0,Dishwasher,ASKO,DBI8347IB.S,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,1222415
29.0,Dishwasher,GORENJE,GV662D61,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,1163714
30.0,Dishwasher,HISENSE,HV663C60,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1164523
31.0,Dishwasher,GORENJE,GS673C60W,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1163501
32.0,Dishwasher,HISENSE,HV643D60,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,16.0,1164090
33.0,Dishwasher,hanseatic,HGTI6082B14U7735ES,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,1154263
34.0,Dishwasher,GORENJE,GV693C60UVAD,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1142131
35.0,Dishwasher,GORENJE,GU672C60W,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,1163657
36.0,Dishwasher,hanseatic,HGVI6082B14U7713DB,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,1154266
37.0,Dishwasher,hanseatic,HGU6082B14U7735ES,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,1154264
38.0,Dishwasher,hanseatic,HG6085B14U7635ES,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,1154256
39.0,Dishwasher,Hoover,TRV60NORB/1-SC1,"Energy consumption [per 100 cycles, based on the eco programme]",61.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,6.0,1250495
40.0,Dishwasher,Hoover,TRV60NOIN/1-SC1,"Energy consumption [per 100 cycles, based on the eco programme]",61.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,6.0,1250480
41.0,Dishwasher,ASKO,DFI5344D,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,1240530
42.0,Dishwasher,GORENJE,GS673C60X,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1142129
43.0,Dishwasher,Siemens,SX65ZX00AE,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,1162812
44.0,Dishwasher,Bosch,SBV4HBX00D,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,1248088
45.0,Dishwasher,Bosch,SBV4ECX26E,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,1182053
46.0,Dishwasher,DE DIETRICH,DCJ532DQX -02,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,15.0,1194608
47.0,Dishwasher,Samsung,DW60BG730B00EE,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,1268229
48.0,Dishwasher,Samsung,DW60BG730B00ET,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,1214993
49.0,Dishwasher,GORENJE,GV642D61,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,1163566
50.0,Dishwasher,GORENJE,GU663C60X,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,1254760
51.0,Dishwasher,ASKO,DBI8347IB.W,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
52.0,Dishwasher,Samsung,DW60BG750B00ET,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
53.0,Dishwasher,Samsung,DW60BG850UB1EE,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
54.0,Dishwasher,Samsung,DW60BG850UB1ET,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
55.0,Dishwasher,Samsung,DW60BB890UAPET,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
56.0,Dishwasher,Samsung,DW60BG750USLET,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
57.0,Dishwasher,ASKO,DSD746U,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
58.0,Dishwasher,ASKO,DSD545K,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
59.0,Dishwasher,ASKO,DSD6102,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
60.0,Dishwasher,ASKO,DFI533A,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
61.0,Dishwasher,HISENSE,HV663C60XXL,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
62.0,Dishwasher,GORENJE,GV663C61XXL,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
63.0,Dishwasher,Samsung,DW60BG730FSLET,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
64.0,Dishwasher,Samsung,DW60BG730FSLEU,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
65.0,Dishwasher,Samsung,DW60BG750FSLEU,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
66.0,Dishwasher,XD,XDLSX14DS2N,"Energy consumption [per 100 cycles, based on the eco programme]",92.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,12.0,0
67.0,Dishwasher,ASKO,DBI545IKXXL.S,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
68.0,Dishwasher,ASKO,DFI5448DXXL,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
69.0,Dishwasher,ASKO,DFI545K,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
70.0,Dishwasher,ASKO,DBI5558MIKXXL.S,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
71.0,Dishwasher,ASKO,DFI5558MMXXL,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
72.0,Dishwasher,ASKO,DBI7102.S,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
73.0,Dishwasher,ASKO,DBI745MIQ.BS,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
74.0,Dishwasher,ASKO,DBI5554MIMXXL.S,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
75.0,Dishwasher,ASKO,DBI344ID.S,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
76.0,Dishwasher,ASKO,DBI344ID.B,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
77.0,Dishwasher,ASKO,DSD545KXXL,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
78.0,Dishwasher,ASKO,DFI5448D,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
79.0,Dishwasher,ASKO,DBI545IKXXL.W,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
80.0,Dishwasher,ASKO,DBI745MIQ.W,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
81.0,Dishwasher,ASKO,DBI5558MIMXXL.W,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
82.0,Dishwasher,ASKO,DFI5558MKXXL,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
83.0,Dishwasher,ASKO,DBI3448ID.S,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
84.0,Dishwasher,ASKO,DBI7102.BS,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
85.0,Dishwasher,ASKO,DSD544D,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
86.0,Dishwasher,ASKO,DBI745MIQ.S,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
87.0,Dishwasher,ASKO,DFI7602MMXXL,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
88.0,Dishwasher,ASKO,DBI3344IB.S,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
89.0,Dishwasher,ASKO,DFS344ID.W,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
90.0,Dishwasher,ASKO,DFS344ID.S,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
91.0,Dishwasher,ASKO,DBI3344IB.W,"Energy consumption [per 100 cycles, based on the eco programme]",72.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
92.0,Dishwasher,Bosch,SPS2HKW62E,"Energy consumption [per 100 cycles, based on the eco programme]",70.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,9.0,0
93.0,Dishwasher,KITCHENAID,KIF 5O41 PLETGS UK,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
94.0,Dishwasher,Samsung,DW60BG750B00EE,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
95.0,Dishwasher,Samsung,DW60BG850FSLET,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
96.0,Dishwasher,Samsung,DW60BG830FSLET,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
97.0,Dishwasher,Siemens,SX73EX00BD,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
98.0,Dishwasher,Bosch,SMS6ZCI70E,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
99.0,Dishwasher,LG Electronics Inc.,DF242FW,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
100.0,Dishwasher,Junker,JB65X00HVE,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
101.0,Dishwasher,Bosch,SMS6ECW97E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
102.0,Dishwasher,LG Electronics Inc.,DF242FWS,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
103.0,Dishwasher,Inventum,VVW6008AB,"Energy consumption [per 100 cycles, based on the eco programme]",92.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,12.0,0
104.0,Dishwasher,Bosch,SMS2HTW97E,"Energy consumption [per 100 cycles, based on the eco programme]",92.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,12.0,0
105.0,Dishwasher,Junker,JB55X00HTE,"Energy consumption [per 100 cycles, based on the eco programme]",92.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,12.0,0
106.0,Dishwasher,Bosch,SPS4HMI64E,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,10.0,0
107.0,Dishwasher,Bosch,SMS4HTI49E,"Energy consumption [per 100 cycles, based on the eco programme]",92.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,12.0,0
108.0,Dishwasher,Bosch,SGV25EX00E,"Energy consumption [per 100 cycles, based on the eco programme]",104.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,13.0,0
109.0,Dishwasher,Samsung,DW60BG850B00ET,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
110.0,Dishwasher,Samsung,DW60BG750FSLET,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
111.0,Dishwasher,Candy,CELDIMQ 4D622PBE,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
112.0,Dishwasher,Candy,CDPQ 4D620PX/E,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
113.0,Dishwasher,GORENJE,GU663C60W,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
114.0,Dishwasher,Candy,CDIMQ 4D622PB/E,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
115.0,Dishwasher,Candy,CDPQ 4D620PW/E,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,16.0,0
116.0,Dishwasher,GORENJE,GU642D60W,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
117.0,Dishwasher,GORENJE,GU642D60X,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
118.0,Dishwasher,Adamson,A30,"Energy consumption [per 100 cycles, based on the eco programme]",38.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,2.0,0
119.0,Dishwasher,Bosch,SMU4ECI14S,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
120.0,Dishwasher,Bosch,SMU4ECW14S,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
121.0,Dishwasher,ASKO,DFI544DXXL,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
122.0,Dishwasher,ASKO,DFI544D,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
123.0,Dishwasher,ASKO,DBI344ID.W,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
124.0,Dishwasher,ASKO,DBI3448ID.W,"Energy consumption [per 100 cycles, based on the eco programme]",64.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,14.0,0
125.0,Dishwasher,ASKO,DFI5554MKXXL,"Energy consumption [per 100 cycles, based on the eco programme]",65.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png,15.0,0
