,Type,Brand,Model,Type_consumption,Consumption,Label,Other
8466,Washer, SHARP , ES-NFA7121WD-ES ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 7
8467,Washer, SHARP , ES-HFM6103WD-PL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8468,Washer, SNAIGE , SNF-642 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 5
8469,Washer, SNAIGE , SNF-1042 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 5
8470,Washer, SNAIGE , SNF-1044 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8471,Washer, WHIRLPOOL , TDLR 6230SS EU/N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8472,Washer, SHARP , ES-HFM6102WD-PL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8473,Washer, SHARP , ES-GFH7144WD-ES ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 7
8474,Washer, SNAIGE , SNF-1054 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 8
8475,Washer, Vestfrost , VAR 505 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 5
8476,Washer, SHARP , ES-HFH6127WD-PL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8477,Washer, SHARP , ES-HFB0147WD-DE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.79,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 10
8478,Washer, Vestfrost , VAR 508 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 5
8479,Washer, Vestfrost , VAR 613 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8480,Washer, Beko , SWUE6512XWW2 7000040058 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 6
8481,Washer, WHIRLPOOL , TDLR 7221BS EU/N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 7
8482,Washer, Hoover , H3T 265LE/1-37 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 6,5"
8483,Washer, PRIVILEG , PWF X 763 N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 7
8484,Washer, Miele , WED675 WCS TDos & 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 8
8485,Washer, Samsung , WW90T534DAE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 9
8486,Washer, Samsung , WW90T554DAE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 9
8487,Washer, Samsung , WW80TA047AT ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 8
8488,Washer, Samsung , WW80TA026TE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 8
8489,Washer, Beko , XWUE8736CSWX0C 7001440056 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8490,Washer, BAUKNECHT , WA Ultra 811 C ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8491,Washer, BAUKNECHT , W Active 811 C ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8492,Washer, HOTPOINT , NSWR 843C BS UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 8
8493,Washer, WHIRLPOOL , TDLR 6030L FR/N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8494,Washer, HEINNER , HWM-V6010D++ ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8495,Washer, HEINNER , HWM-V7012D++ ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 7
8496,Washer, HOTPOINT/ARISTON , NF723WK IT N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 7
8497,Washer, EAS ELECTRIC SMART TECHNOLOGY , EMW610E3 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.91,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 6
8498,Washer, Hoover , HW 610AMBCB/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8499,Washer, Samsung , WW90T654DLH ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 9
8500,Washer,﻿ Candy , CSS1411TWMBE-47 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.53,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 11
8501,Washer, Candy , HCU1410TXME/1-S ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8502,Washer, Samsung , WW90TA026TE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 9
8503,Washer, HOTPOINT/ARISTON , NWBT 1045 WDAD IT N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 10
8504,Washer, Candy , CSO1473DWRE/1-47 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 7
8505,Washer, AEG , L6FBI48SC 914913518 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8506,Washer, AEG , L6FBI48S 914913519 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8507,Washer, AEG , L6FBI48WC 914913520 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8508,Washer, Bosch , WAU24S6LPL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8509,Washer, Bosch , WAU28S6SPL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8510,Washer, Bosch , WAU28S60PL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8511,Washer, Siemens , WM14US6EPL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8512,Washer, AEG , L6FBI863 914913524 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 8
8513,Washer, Bosch , WAU24S6EPL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8514,Washer, Siemens , WM14US60EU ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8515,Washer, Bosch , WAU24S6KPL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8516,Washer, Bosch , WAU28S90BY ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8517,Washer, Bosch , WAU28S60BY ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 9
8518,Washer, AEG , L7TBE721 913123748 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 7
8519,Washer, Candy , CS 1282DE-S ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 8
8520,Washer, Electrolux , EW8T3376HL 913128369 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
8521,Washer, Candy , CSS4127TRE/1-11 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 7
8522,Washer, Candy , CSO4 1265TE/1-S ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png, 6
