,Type,Brand,Model,Type_consumption,Consumption,Label,Other
0,Oven, Candy , FIDC N686 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
1,Oven, Samsung , NV7B5655SDK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
2,Oven, Samsung , NV7B4550VDK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
3,Oven, Samsung , NV7B4550VDS ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
4,Oven, Samsung , NV7B6799JAK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
5,Oven, Samsung , NV7B5755SDS ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
6,Oven, Samsung , NV7B41307DS ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
7,Oven, Samsung , NV7B6795JDK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
8,Oven, Samsung , NV7B7997AAA ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
9,Oven, Samsung , NV7B41201DK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
10,Oven, Samsung , NV7B5775QDK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
11,Oven, Samsung , NV7B6675CDK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
12,Oven, Samsung , NV7B44502DK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
13,Oven, Samsung , NV7B41307DK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
14,Oven, Exquisit , EBE76-9-H-020 inox ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
15,Oven, Exquisit , EBE76-9-H-020 weiss ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
16,Oven, Exquisit , EBE76-9-H-020 schwarz ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
17,Oven, Hoover , HOC5S747INSWF ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
18,Oven, IGNIS , AKB 40102 IX ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
19,Oven, Candy , FIDC N655 ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
20,Oven, Bosch , HBA374BB1 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
21,Oven, Siemens , HR379GCS0 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
22,Oven, Siemens , HR579G5S0S ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
23,Oven, Samsung , NQ5B7993AAK ,kWh/ciclo,0.61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,50
24,Oven, SMEG , SOP6902S2PX ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
25,Oven, Samsung , NV7B44502DK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
26,Oven, Samsung , NV7B41307DK ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,76
27,Oven, Exquisit , EBE76-9-H-020 inox ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
28,Oven, Exquisit , EBE76-9-H-020 weiss ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
29,Oven, Exquisit , EBE76-9-H-020 schwarz ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
30,Oven, Hoover , HOC5S747INSWF ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
31,Oven, IGNIS , AKB 40102 IX ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
32,Oven, Candy , FIDC N655 ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
33,Oven, Bosch , HBA374BB1 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
34,Oven, Siemens , HR379GCS0 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
35,Oven, Siemens , HR579G5S0S ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
36,Oven, Samsung , NQ5B7993AAK ,kWh/ciclo,0.61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,50
37,Oven, SMEG , SOP6902S2PX ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
38,Oven, Samsung , NQ5B7993AAA ,kWh/ciclo,0.61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,50
39,Oven, Hoover , HOC5B3448INWF ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
40,Oven, IGNIS , NFWS 840 H IX ,kWh/ciclo,0.79,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
41,Oven, Hoover , HOC5M7478INWF ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
42,Oven, Rosieres , RFC30P5879PIN ,kWh/ciclo,0.95,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
43,Oven, Rosieres , RFC3OP5579IN ,kWh/ciclo,0.97,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,80
44,Oven, WHIRLPOOL , AKZ9 648 IX ,kWh/ciclo,0.8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,73
45,Oven, SMEG , SO4604S4PNR ,kWh/ciclo,0.62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png,41
46,Oven, SMEG , SO6104S4PG ,kWh/ciclo,0.8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png,68
47,Oven, SMEG , SO6102S3PG ,kWh/ciclo,0.74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png,67
48,Oven, SMEG , SO6101TN ,kWh/ciclo,0.92,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
49,Oven, SMEG , SOP6401TS ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
50,Oven, SMEG , SOP6401TN ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
51,Oven, SMEG , SFPR9606TPNR ,kWh/ciclo,1.02,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,85
52,Oven, SMEG , SOP6606S2PNR ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
53,Oven, DE DIETRICH , DFP7100X-1 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,73
54,Oven, SMEG , SOP6104S2PG ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
55,Oven, SMEG , SOP6101TNO ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
56,Oven, IGNIS , AKB 20102 IX ,kWh/ciclo,0.86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
57,Oven, Candy , OCI X602 ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
58,Oven, Candy , FIDC X605 L/1 ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
59,Oven, Candy , FIDC N612 ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
60,Oven, Candy , FIDC N100/1 ,kWh/ciclo,0.8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
61,Oven, SMEG , SOP6900TX ,kWh/ciclo,0.94,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,68
62,Oven, SMEG , SO4104S4PS ,kWh/ciclo,0.62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png,41
63,Oven, SMEG , SOP6401TX ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
64,Oven, SMEG , SOP6604S2PNR ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
65,Oven, SMEG , SO6101TS ,kWh/ciclo,0.92,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
66,Oven, SMEG , SOP6902TPP ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
67,Oven, SMEG , SOP6604TPNR ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
68,Oven, Bosch , HBA4330B1 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
69,Oven, Haier , HWO60SM6FS9XHP ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
70,Oven, Haier , HWO60SM4FE9XHP ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
71,Oven, Haier , HWO60SM6FE9XHP ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
72,Oven, Rosieres , RFC5M749PN WIFI ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
73,Oven, IGNIS , NFW 530 IX ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,66
74,Oven, MORRIS , MOF-64591 ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,65
75,Oven, GORENJE , BPSA6747DGWI ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,77
76,Oven, Siemens , HS958GED1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
77,Oven, Siemens , HS958KDB1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
78,Oven, Siemens , HB734G1B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
79,Oven, Siemens , HB978GNB1B ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
80,Oven, Siemens , CS736G1B1 ,kWh/ciclo,0.67,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,47
81,Oven, Siemens , HS736G3B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
82,Oven, SAUTER , SOPB624LB-1 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,73
83,Oven, Siemens , HB736G1B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
84,Oven, Siemens , HS958GDD1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
85,Oven, Siemens , HB974GLB1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
86,Oven, Siemens , HS936GCB1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
87,Oven, Siemens , HB774G1B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
88,Oven, Siemens , HB776G1B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
89,Oven, Siemens , HR976GMB1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
90,Oven, Siemens , HB734G1W1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
91,Oven, Siemens , HS758G3B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
92,Oven, Siemens , CS958GCB1 ,kWh/ciclo,0.67,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,47
93,Oven, Siemens , HS736G1B1 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
94,Oven, Siemens , CS936GCB1 ,kWh/ciclo,0.67,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,47
95,Oven, Siemens , CS958GDD1 ,kWh/ciclo,0.67,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,47
96,Oven, Siemens , HB517GCW1S ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
97,Oven, Bosch , HBA233BB0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
98,Oven, Bosch , HBA3340B0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
99,Oven, Bosch , HBT278BB0 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
100,Oven, Siemens , HE213A0S0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
101,Oven, Bosch , HEG378AS0 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
102,Oven, Bosch , HEG317AS0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
103,Oven, Bosch , HET237BB1 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
104,Oven, Junker , JC4306061 ,kWh/ciclo,0.77,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,47
105,Oven, Junker , JF4346061 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
106,Oven, BERTAZZONI , J6..5VH1JE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
107,Oven, LAGERMANIA 1882 , J6..5VE1NE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
108,Oven, BERTAZZONI , J6..5VN1XE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
109,Oven, BERTAZZONI , J6..6VH1JE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
110,Oven, BERTAZZONI , J6..6VH1DE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
111,Oven, BERTAZZONI , J6..6WP1XE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
112,Oven, LAGERMANIA 1882 , J6..6VE1NE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
113,Oven, BERTAZZONI , J6..6VA1XE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
114,Oven, Junker , JF2306061 ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,66
115,Oven, Siemens , HB517GCS1S ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
116,Oven, Bosch , HBA2140B0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
117,Oven, Siemens , HE317GAS0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
118,Oven, Bosch , HEA517BS0 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
119,Oven, Bosch , HEG378AS1 ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
120,Oven, Bosch , HRA4340B1 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
121,Oven, Junker , JH4306062 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
122,Oven, BERTAZZONI , J6..5VH1DE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
123,Oven, BERTAZZONI , J6..5VM1XE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
124,Oven, BERTAZZONI , J6..6VH1NE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
125,Oven, Junker , JF4619061 ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,71
126,Oven, Dellonda (EU) Ltd , DH125 ,kWh/ciclo,0.74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,54
127,Oven, Inventum , VFI5042ZWA ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,65
128,Oven, BERTAZZONI , J6..5VH1NE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
129,Oven, BERTAZZONI , J6..5VP1XE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
130,Oven, LAGERMANIA 1882 , J6..6WE1NE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
131,Oven, LAGERMANIA 1882 , J6..6WE1GE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
132,Oven, BERTAZZONI , J6..5VP1NE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
133,Oven, BERTAZZONI , J6..6WA1XE.00 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
134,Oven, LAGERMANIA 1882 , J6..6VE1GE.Q4 ,kWh/ciclo,0.84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,76
135,Oven, Elvita , CUI5720X ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,72
136,Oven, Candy , FIDC B625 L ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
137,Oven, De'Longhi , DLM 8L X ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
138,Oven, De'Longhi , FLM 4L N ,kWh/ciclo,0.8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
139,Oven, De'Longhi , FLM 6L N ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,65
140,Oven, Bosch , HKA090020V ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,66
141,Oven, Candy , FIDC N602 L ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
142,Oven, Hoover , HOXC5S047INWF ,kWh/ciclo,0.85,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,80
143,Oven, Hoover , HOXC5M047INWF ,kWh/ciclo,0.85,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,80
144,Oven, Rosieres , RFC3O3351IN ,kWh/ciclo,0.9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,74
145,Oven, Rosieres , RFC3O5679IN ,kWh/ciclo,0.97,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,80
146,Oven, Rosieres , RFC3O0879IN WF ,kWh/ciclo,0.97,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,80
147,Oven, Bosch , HLS59C352 ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,66
148,Oven, Siemens , CS856GPB0 ,kWh/ciclo,0.67,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,47
149,Oven, Siemens , HR876G2B0 ,kWh/ciclo,0.78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,71
150,Oven, Candy , FCMX676 ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,65
151,Oven, Candy , FCM676X ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,65
152,Oven, Candy , FCM676B ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,65
153,Oven, MPM , MPM-54-KGF-21 ,kWh/ciclo,1.33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,54
154,Oven, MPM , MPM-54-KGF-21/B ,kWh/ciclo,1.33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,54
155,Oven, Candy , FCNE825XRWF ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
156,Oven, Candy , FCNE825XRLWF ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
157,Oven, Candy , FCM665X ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
158,Oven, Candy , FCM665VX ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
159,Oven, Anova , AN900-30 ,kWh/ciclo,0.57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,40
160,Oven, Candy , FCM665B ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
161,Oven, Candy , FCNE896XRLWF ,kWh/ciclo,0.95,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
162,Oven, Exquisit , EHE 185-1.2 ,kWh/ciclo,0.74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,58
163,Oven, Anova , AN900-20 ,kWh/ciclo,0.57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,40
164,Oven, Candy , FCM855B ,kWh/ciclo,0.83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
165,Oven, Candy , FIDC X602 ,kWh/ciclo,0.82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,65
166,Oven, Rosieres , RFC5M0479PN WIFI ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
167,Oven, Hoover , HOC5M747INWIFI ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
168,Oven, SMEG , SOP6301TN ,kWh/ciclo,0.88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,68
169,Oven, Candy , FCM856B ,kWh/ciclo,0.95,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
170,Oven, Rosieres , RFC5M594PN WIFI ,kWh/ciclo,0.95,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
171,Oven, SMEG , SF69M3TNO ,kWh/ciclo,0.98,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,70
172,Oven, Haier , HWO45NM4FXB1Q ,kWh/ciclo,0.59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,44
173,Oven, Hoover , HSO45C5M0 ,kWh/ciclo,0.59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,44
174,Oven, Haier , HWO60SM4FS8BH ,kWh/ciclo,0.89,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,70
175,Oven, De'Longhi , FR-SGGX 554 N ED ,kWh/ciclo,1.43,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,42
176,Oven, De'Longhi , FR-SGGW 554 N ED ,kWh/ciclo,1.43,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,42
