,Type,Brand,Model,Type_consumption,Consumption,Label,Other
3065,Water heaters, Toshiba Carrier Corporation , HWS-G2601CNMR-E ,Consumo anual de electricidad, 1 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3066,Water heaters, Toshiba Carrier Corporation , HWS-G1901CNMR-E ,Consumo anual de electricidad, 703,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3067,Water heaters, CLIMER , EH500TDB ,Consumo anual de electricidad, 2 137,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, XXL
3068,Water heaters, Galmet , Small (09-240201) ,Consumo anual de electricidad, 910,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, L
3074,Water heaters, ELÍZ , EURO 120 CA+ ,Consumo anual de electricidad, 551,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, M
3090,Water heaters, GORENJE , TCM300ZG ,Consumo anual de electricidad, 935,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3091,Water heaters, GORENJE , TCM306ZG ,Consumo anual de electricidad, 936,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3094,Water heaters, ELÍZ , EURO 150 TCA+ ,Consumo anual de electricidad, 1 258,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, L
3106,Water heaters, Invest Living , VVP-200s ,Consumo anual de electricidad, 663,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3130,Water heaters, Flexit AS , Flexit EcoNordic W4 ,Consumo anual de electricidad, 1 298,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3131,Water heaters, GORENJE , TCM201ZG ,Consumo anual de electricidad, 581,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3132,Water heaters, GORENJE , TCM200ZG ,Consumo anual de electricidad, 576,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3136,Water heaters, NOVELAN , 15208101 ,Consumo anual de electricidad, 703,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3137,Water heaters, Hoval , 5-CombiVal WPEF (300) ,Consumo anual de electricidad, 1 154,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3138,Water heaters, THERMITAL , 20143271 ,Consumo anual de electricidad, 461,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3139,Water heaters, NOVELAN , 15208301 ,Consumo anual de electricidad, 1 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3140,Water heaters, THERMITAL , 20143272 ,Consumo anual de electricidad, 459,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3141,Water heaters, THERMITAL , 20143266 ,Consumo anual de electricidad, 461,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3142,Water heaters, ALPHA INNOTEC , 15208001 ,Consumo anual de electricidad, 703,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3143,Water heaters, Hoval , 5-CombiVal WPER (300) ,Consumo anual de electricidad, 1 154,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3144,Water heaters, HAIER , HP250M3 ,Consumo anual de electricidad, 913,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3145,Water heaters, THERMITAL , 20143268 ,Consumo anual de electricidad, 459,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3146,Water heaters, ALPHA INNOTEC , 15208201 ,Consumo anual de electricidad, 1 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3147,Water heaters, Hoval , 5-CombiVal WPE (300) ,Consumo anual de electricidad, 1 154,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3160,Water heaters, Mitsubishi Electric , QAHV-N560YA-HPB-BS ,Consumo anual de electricidad, 2 102,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, XXL
3167,Water heaters, Galmet , Basic 300 (09-356100) ,Consumo anual de electricidad, 1 499,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, XL
3190,Water heaters, VORTICE  , 45097 VORT WBHP 260 FENICE ,Consumo anual de electricidad, 1 323,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3213,Water heaters, OLIMPIA SPLENDID , 01810 - Sherpa SHW 300S ,Consumo anual de electricidad, 898,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, L
3214,Water heaters, OLIMPIA SPLENDID , 01809 - Sherpa SHW 200 ,Consumo anual de electricidad, 944,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, L
3273,Water heaters, ELÍZ , EURO 150 CA+ ,Consumo anual de electricidad, 1 258,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, L
3290,Water heaters, Itho Daalderop , 03-00357 WPU 55I-5G + 03-00455 WPV 200 ,Consumo anual de electricidad, 1 320,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XXL
3291,Water heaters, Itho Daalderop , 03-00357 WPU 55I-5G + 03-00456 WPV 150 ,Consumo anual de electricidad, 939,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3370,Water heaters, IMMERGAS , RAPAX 100 V2 ,Consumo anual de electricidad, 475,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3409,Water heaters, METRO THERM , METROAIR AQUA 201 155191601 ,Consumo anual de electricidad, 703,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3410,Water heaters, METRO THERM , METROAIR AQUA 301 S 155261602 ,Consumo anual de electricidad, 1 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3411,Water heaters, METRO THERM , METROAIR AQUA 201 6255191604 ,Consumo anual de electricidad, 703,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3412,Water heaters, METRO THERM , METROAIR AQUA 301 S 6255261603 ,Consumo anual de electricidad, 1 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3413,Water heaters, METRO THERM , METROAIR AQUA 301 6255261604 ,Consumo anual de electricidad, 1 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3414,Water heaters, METRO THERM , METROAIR AQUA 201 S 6255191603 ,Consumo anual de electricidad, 703,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3420,Water heaters, KWB - Kraft und Wärme aus Biomasse GmbH , KWB EmpaAir 300 R ,Consumo anual de electricidad, 1 166,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3421,Water heaters, GREE , GRS-S3.5PdG/NaA1-K+SXTD200LCJW/A-K ,Consumo anual de electricidad, 795,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3422,Water heaters, STIEBEL ELTRON , SHP-A 300 Plus ,Consumo anual de electricidad, 1 166,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3423,Water heaters, Haier , HP200S1 (TS200HE-S1 / UE1.0-S1) ,Consumo anual de electricidad, 804,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3424,Water heaters, De Dietrich , 7632382 - TWH SPLIT WH 200 E ,Consumo anual de electricidad, 818,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3425,Water heaters, STIEBEL ELTRON , SHP-F 220 Premium ,Consumo anual de electricidad, 751,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3426,Water heaters, Haier , HP200M1 ,Consumo anual de electricidad, 852,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3427,Water heaters, KWB Kraft und Wärme aus Biomasse GmbH , KWB EmpaAir 220 ,Consumo anual de electricidad, 694,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3428,Water heaters, Haier , HP250M3 ,Consumo anual de electricidad, 913,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3429,Water heaters, Oertli , 7680680 - OTWH SPLIT WH 150 E ,Consumo anual de electricidad, 733,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3430,Water heaters, STIEBEL ELTRON , SHP-F 300 X Premium ,Consumo anual de electricidad, 1 085,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3431,Water heaters, STIEBEL ELTRON , SHP-A 300 X Plus ,Consumo anual de electricidad, 1 166,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3432,Water heaters, STIEBEL ELTRON , SHP-A 220 Plus ,Consumo anual de electricidad, 694,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3433,Water heaters, Haier , HP250M3C ,Consumo anual de electricidad, 906,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3434,Water heaters, Haier , HP250M1 ,Consumo anual de electricidad, 845,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3435,Water heaters, Haier , HP200M3 ,Consumo anual de electricidad, 895,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3436,Water heaters, De Dietrich , 7632383 - TWH SPLIT WH 150 E ,Consumo anual de electricidad, 733,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3437,Water heaters, Oertli , 7680681 - OTWH SPLIT WH 200 E ,Consumo anual de electricidad, 818,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3438,Water heaters, STIEBEL ELTRON , SHP-F 300 Premium ,Consumo anual de electricidad, 1 090,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3439,Water heaters, Haier , HP300S1 (TS300HE-S1 / UE1.5-S1) ,Consumo anual de electricidad, 1 304,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3588,Water heaters, SIME , ECOMAXI 260 ErP ,Consumo anual de electricidad, 1 323,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3596,Water heaters, GORENJE , TCX200ZGNT ,Consumo anual de electricidad, 797,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3597,Water heaters, Itho Daalderop ," 03-00351 W/W Warmtepomp 5G - 3,4 kW individuele bron + 03-00548 WPV 150 2G ",Consumo anual de electricidad, 958,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3598,Water heaters, GORENJE , TCX300ZGNT ,Consumo anual de electricidad, 1 231,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3599,Water heaters, Itho Daalderop ," 03-00351 W/W Warmtepomp 5G - 3,4 kW individuele bron + 03-00547 WPV 90 2G ",Consumo anual de electricidad, 365,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3600,Water heaters, GORENJE , TCX201ZGNT ,Consumo anual de electricidad, 806,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3601,Water heaters, GORENJE , TCX306ZGNT ,Consumo anual de electricidad, 1 246,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3620,Water heaters, Energia w kogeneracji EWK S.A. , EPM 200 ,Consumo anual de electricidad, 780,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3621,Water heaters, Energia w kogeneracji EWK S.A. , EPM 300 ,Consumo anual de electricidad, 1 050,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3622,Water heaters, Energia w kogeneracji EWK S.A. , EPM 250 ,Consumo anual de electricidad, 915,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3659,Water heaters, IMMERGAS , RAPAX 300 V2 ,Consumo anual de electricidad, 1 318,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3660,Water heaters, IMMERGAS , RAPAX 300 SOL V2 ,Consumo anual de electricidad, 1 355,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3661,Water heaters, OCHSNER , Europa 333 Genius ,Consumo anual de electricidad, 1 086,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3707,Water heaters, Energia w kogeneracji EWK S.A. , EPM 624 ,Consumo anual de electricidad, 700,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3709,Water heaters, SIME , ECOMAXI 260 S ErP ,Consumo anual de electricidad, 1 323,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3734,Water heaters, VORTICE  , 45096 VORT WBHP 200 FENICE ,Consumo anual de electricidad, 835,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3742,Water heaters, SIME , ECOMAXI 90 ErP ,Consumo anual de electricidad, 465,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3746,Water heaters, CLIMER , EF04TD ,Consumo anual de electricidad, 1 552,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png, XL
3761,Water heaters, Ferroli , AQUA 1 PLUS 90 HT ,Consumo anual de electricidad, 465,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3762,Water heaters, Družstevní závody Dražice - strojírna s.r.o. , AQUA HP 250 ,Consumo anual de electricidad, 1 251,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3763,Water heaters, Baxi Spa , 7677361 - SCALDACQUA IN PDC SPC90 ,Consumo anual de electricidad, 700,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XXL
3764,Water heaters, ITALTHERM , Aquasmart 200 ,Consumo anual de electricidad, 883,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3765,Water heaters, ITALTHERM , Aquasmart 300 ,Consumo anual de electricidad, 1 315,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3766,Water heaters, ITALTHERM , Aquasmart 300 Solar ,Consumo anual de electricidad, 1 315,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3767,Water heaters, ITALTHERM , Aquasmart 100 ,Consumo anual de electricidad, 465,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3768,Water heaters, ITALTHERM , Aquasmart 200 Frost ,Consumo anual de electricidad, 835,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3769,Water heaters, ITALTHERM , Aquasmart 300 Frost ,Consumo anual de electricidad, 1 323,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3770,Water heaters, ITALTHERM , Aquasmart 200 Solar ,Consumo anual de electricidad, 883,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3772,Water heaters, SIC srl , COMPACT CRE-PEP275 ,Consumo anual de electricidad, 826,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3773,Water heaters, SIC Srl , COMPACT CRE-PEL275 ,Consumo anual de electricidad, 826,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3774,Water heaters, KRONOTERM , WP2 LF-302B ,Consumo anual de electricidad, 1 244,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3775,Water heaters, KRONOTERM , WP2 LF-302E ,Consumo anual de electricidad, 1 026,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3776,Water heaters, SIC srl , COMPACT CRE-PWW275 ,Consumo anual de electricidad, 826,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3788,Water heaters, KRONOTERM , WP2 LF-202E ,Consumo anual de electricidad, 621,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3789,Water heaters, KRONOTERM , WP2 LF-202S ,Consumo anual de electricidad, 646,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3790,Water heaters, KRONOTERM , WP2 LF-202B ,Consumo anual de electricidad, 736,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3791,Water heaters, KRONOTERM , WP1 LF-101 ,Consumo anual de electricidad, 461,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3792,Water heaters, KRONOTERM , WP2 LF-302S ,Consumo anual de electricidad, 1 073,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3793,Water heaters, KRONOTERM , WP4 LF-502 ,Consumo anual de electricidad, 1 402,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XXL
3794,Water heaters, Galmet , Basic 200 (09-353102) ,Consumo anual de electricidad, 679,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3795,Water heaters, Dimplex , DHW 300 ,Consumo anual de electricidad, 1 228,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3796,Water heaters, Dimplex , DHW 300D ,Consumo anual de electricidad, 1 228,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3797,Water heaters, Dimplex , DHW 300D+ ,Consumo anual de electricidad, 1 228,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3798,Water heaters, Dimplex , DHW 400+ ,Consumo anual de electricidad, 1 636,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XXL
3800,Water heaters, Galmet , Spectra (09-363100) ,Consumo anual de electricidad, 721,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3801,Water heaters, Dimplex , DHW 300VD+ ,Consumo anual de electricidad, 1 228,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3802,Water heaters, OCHSNER , Europa 300 L ,Consumo anual de electricidad, 1 225,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3803,Water heaters, Galmet , Spectra (09-363100Q) ,Consumo anual de electricidad, 721,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3804,Water heaters, OCHSNER , Europa 250 DKL  ,Consumo anual de electricidad, 890,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3805,Water heaters, OCHSNER , Europa Mini IWPL  ,Consumo anual de electricidad, 1 400,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3806,Water heaters, OCHSNER , Europa 250 DK  ,Consumo anual de electricidad, 890,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, L
3807,Water heaters, Dimplex , DHW 300+ ,Consumo anual de electricidad, 1 228,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3808,Water heaters, OCHSNER , Europa Mini IWP ,Consumo anual de electricidad, 1 308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, XL
3861,Water heaters, ARISTON , NUOS EVO A+ 110 WH FR 3629058 ,Consumo anual de electricidad, 505,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, M
3862,Water heaters, ARISTON , LYDOS HYBRID 100 FR 3629054 ,Consumo anual de electricidad, 652,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, M
3863,Water heaters, Chaffoteaux , AQUANEXT SPLIT FLEX 270 FS 3069500 ,Consumo anual de electricidad, 1 431,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
3864,Water heaters, ARISTON , NUOS SPLIT FLEX 150 WH 3069495 ,Consumo anual de electricidad, 900,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, L
3865,Water heaters, ARISTON , NUOS SPLIT FLEX 200 WH 3069496 ,Consumo anual de electricidad, 910,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, L
3866,Water heaters, ARISTON , NUOS SPLIT FLEX 270 FS 3069497 ,Consumo anual de electricidad, 1 431,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
3867,Water heaters, Chaffoteaux , AQUANEXT SPLIT FLEX 200 WH 3069499 ,Consumo anual de electricidad, 910,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, L
3868,Water heaters, ARISTON , LYDOS HYBRID 80 3629052 ,Consumo anual de electricidad, 613,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, M
3869,Water heaters, ARISTON , LYDOS HYBRID 100 3629053 ,Consumo anual de electricidad, 652,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, M
3870,Water heaters, Chaffoteaux , AQUANEXT SPLIT FLEX 150 WH 3069498 ,Consumo anual de electricidad, 900,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, L
3904,Water heaters, ATLANTIC , 286040 ,Consumo anual de electricidad, 809,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
3910,Water heaters, Itho Daalderop ," 03-00354 W/W Warmtepompmodule 4,5 kW individuele bron + 03-00455 WPV 200 ",Consumo anual de electricidad, 1 317,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, XXL
3918,Water heaters, Chappee , 7681671 - TD SPLIT WH 150 ,Consumo anual de electricidad, 733,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
3919,Water heaters, Chappee , 7681672 - TD SPLIT WH 200 ,Consumo anual de electricidad, 818,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
3962,Water heaters, Bosch , 7736503484 ,Consumo anual de electricidad, 491,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
3963,Water heaters, Buderus , 7736503493 ,Consumo anual de electricidad, 491,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png, M
4102,Water heaters, CLIVET , SWAN-2 190 ,Consumo anual de electricidad, 890,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
4103,Water heaters, CLIVET , SWAN-2 300 ,Consumo anual de electricidad, 1 356,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, XL
4104,Water heaters, CLIVET , SWAN-A 190 ,Consumo anual de electricidad, 890,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
4105,Water heaters, ARISTON , NUOS EVO A+ 110 WH 3629057 ,Consumo anual de electricidad, 505,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, M
4106,Water heaters, CLIVET , SWAN-2 190S ,Consumo anual de electricidad, 890,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
4107,Water heaters, CLIVET , SWAN-2 300S ,Consumo anual de electricidad, 1 356,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, XL
4108,Water heaters, CLIVET , SWAN-A 300 ,Consumo anual de electricidad, 1 356,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, XL
4109,Water heaters, CLIVET , SWAN 190 ,Consumo anual de electricidad, 890,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
4110,Water heaters, ARISTON , NUOS EVO A+ 80 WH 3629056 ,Consumo anual de electricidad, 489,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, M
4111,Water heaters, CLIVET , SWAN 300 ,Consumo anual de electricidad, 1 361,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, XL
4114,Water heaters, MAXA , CALIDO-D 200 ,Consumo anual de electricidad, 796,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, L
4216,Water heaters, Itho Daalderop ," 03-00354 W/W Warmtepompmodule 4,5 kW individuele bron + 03-00456 WPV 150 ",Consumo anual de electricidad, 1 000,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, XL
4224,Water heaters, CLIMER , EF04 ,Consumo anual de electricidad, 1 409,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
4271,Water heaters, CLIMER , EH260SB ,Consumo anual de electricidad, 1 545,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
4273,Water heaters, MITSUBISHI HEAVY INDUSTRIES , ESA30E-25 ,Consumo anual de electricidad, 1 909,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XXL
4276,Water heaters, THERMOR , 276011 ,Consumo anual de electricidad, 807,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, L
4277,Water heaters, THERMOR , 266002 ,Consumo anual de electricidad, 461,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined, M
4278,Water heaters, CLIMER , EH115 ,Consumo anual de electricidad, 522,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, M
4281,Water heaters, CLIMER , EH200H4 ,Consumo anual de electricidad, 1 536,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
4282,Water heaters, CLIMER , EH200H6PLUSRF ,Consumo anual de electricidad, 1 490,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
4283,Water heaters, CLIMER , EH160RF ,Consumo anual de electricidad, 960,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, L
4284,Water heaters, CLIMER , EH200H6PLUS ,Consumo anual de electricidad, 1 490,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
4336,Water heaters, Fröling Heizkessel- und Behälterbau Ges.m.b.H. , BWP 300 - 15706A ,Consumo anual de electricidad, 1 361,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, XL
4337,Water heaters, Chaffoteaux , AQUANEXT OPTI 110 3629047 ,Consumo anual de electricidad, 530,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png, M
